time,P_PV,P_load
27347400.0,4579.710517153713,13654.797322
27348300.0,5018.530501743469,13767.8913984
27349200.0,6255.710044934275,13780.243792000001
27350100.0,7349.891641815851,14654.7381673
27351000.0,7790.562919379082,14674.5028257
27351900.0,6981.88401619975,14670.7102201
27352800.0,5465.491404174286,14636.6055077
27353700.0,4075.6753526722614,14494.4868847
27354600.0,3211.4492324805083,14463.2167731
27355500.0,3147.146336919776,14440.595011899999
27356400.0,3202.753806349069,14468.4883307
27357300.0,3204.5292930899263,14462.5325006
27358200.0,2846.8103829449606,14492.634853799998
27359100.0,2205.176809302723,14420.730615800001
27360000.0,1515.7093498497006,14431.840114999999
27360900.0,903.7979097832201,15178.6815923
27361800.0,487.4256348482484,15247.0843919
27362700.0,240.3500150826273,15161.771121099999
27363600.0,95.76437327240262,15252.7046163
27364500.0,21.020251446262712,11426.72213584
27365400.0,0.0,11424.71581624
27366300.0,0.0,11401.75868344
27367200.0,0.0,11348.00178744
27368100.0,0.0,9314.501194470002
27369000.0,0.0,9271.389318070002
27369900.0,0.0,9373.15883127
27370800.0,0.0,9282.235247270002
27371700.0,0.0,9190.06806096
27372600.0,0.0,9154.387399759999
27373500.0,0.0,9173.96251456
27374400.0,0.0,9186.74837896
27375300.0,0.0,8669.09782348
27376200.0,0.0,8553.26903988
27377100.0,0.0,8518.48720348
27378000.0,0.0,8556.71445708
27378900.0,0.0,8522.87343268
27379800.0,0.0,8516.70779788
27380700.0,0.0,8492.49707788
27381600.0,0.0,8517.25086308
27382500.0,0.0,6036.3772155999995
27383400.0,0.0,6068.822297199999
27384300.0,0.0,6013.8178572
27385200.0,0.0,6055.586554799999
27386100.0,0.0,5732.5632916
27387000.0,0.0,5720.3748364
27387900.0,0.0,5742.93389
27388800.0,0.0,5721.577461600001
